respondent_id,age_group,region,gender,income_band,likelihood_ev_next_vehicle
1010,25-34,East Midlands,Male,£20k-£40k,Very unlikely
1011,35-44,South West,Female,£20k-£40k,Neutral
1012,25-34,North West,Female,£40k-£60k,Somewhat likely
1013,25-34,North West,Female,£40k-£60k,Very likely
1014,18-24,South East,Female,£60k-£80k,Somewhat unlikely
1015,55-64,London,Female,£40k-£60k,Somewhat unlikely
1016,45-54,Scotland,Female,£60k-£80k,Somewhat likely
1017,55-64,North East,Male,£80k+,Somewhat likely
1018,55-64,West Midlands,Male,£80k+,Very likely
1019,35-44,West Midlands,Female,£20k-£40k,Neutral
1020,18-24,Northern Ireland,Female,£40k-£60k,Somewhat unlikely
1021,18-24,Wales,Male,£80k+,Somewhat likely
1022,35-44,Scotland,Female,£20k-£40k,Neutral
1023,25-34,North East,Male,£80k+,Somewhat likely
1024,25-34,East Midlands,Male,£60k-£80k,Somewhat unlikely
1025,35-44,Yorkshire,Female,£40k-£60k,Neutral
1026,55-64,South West,Other,£20k-£40k,Very unlikely
1027,65+,North East,Female,£80k+,Somewhat unlikely
1028,45-54,North West,Male,£20k-£40k,Neutral
1029,18-24,South West,Male,£20k-£40k,Very unlikely
1030,65+,East of England,Female,£40k-£60k,Very unlikely
1031,35-44,North East,Female,£80k+,Very likely
1032,18-24,Northern Ireland,Male,£20k-£40k,Very unlikely
1033,45-54,Wales,Male,£40k-£60k,Somewhat likely
1034,35-44,East of England,Female,£40k-£60k,Somewhat likely
1035,45-54,South East,Male,£80k+,Somewhat likely
1036,55-64,Wales,Female,£20k-£40k,Very unlikely
1037,35-44,Yorkshire,Male,£80k+,Neutral
1038,65+,East Midlands,Female,£60k-£80k,Very unlikely
1039,45-54,Wales,Female,£20k-£40k,Somewhat unlikely
1040,35-44,West Midlands,Female,£80k+,Somewhat likely
1041,18-24,South East,Male,£20k-£40k,Somewhat likely
1042,65+,North East,Female,£80k+,Very unlikely
1043,35-44,East Midlands,Female,£40k-£60k,Somewhat unlikely
1044,55-64,East Midlands,Male,£20k-£40k,Very unlikely
1045,25-34,Northern Ireland,Male,£40k-£60k,Very unlikely
1046,65+,Northern Ireland,Male,£20k-£40k,Somewhat unlikely
1047,18-24,South East,Female,£60k-£80k,Neutral
1048,18-24,West Midlands,Female,Under £20k,Somewhat likely
1049,55-64,South West,Male,£60k-£80k,Neutral
1050,25-34,Northern Ireland,Male,£20k-£40k,Very likely
1051,25-34,London,Male,£40k-£60k,Somewhat unlikely
1052,35-44,East Midlands,Male,£80k+,Very unlikely
1053,55-64,East Midlands,Male,£80k+,Somewhat likely
1054,55-64,East Midlands,Female,£80k+,Somewhat unlikely
1055,65+,Wales,Female,£40k-£60k,Somewhat unlikely
1056,25-34,South East,Male,£40k-£60k,Somewhat likely
1057,25-34,North East,Male,£80k+,Somewhat unlikely
1058,25-34,Yorkshire,Male,£80k+,Very likely
1059,45-54,East Midlands,Male,£60k-£80k,Very unlikely
1060,55-64,North West,Female,£80k+,Neutral
1061,45-54,East of England,Male,£20k-£40k,Somewhat likely
1062,65+,Wales,Male,£60k-£80k,Neutral
1063,18-24,West Midlands,Female,£80k+,Somewhat unlikely
1064,55-64,Northern Ireland,Female,£40k-£60k,Very unlikely
1065,55-64,North East,Male,Under £20k,Somewhat likely
1066,35-44,South East,Female,£80k+,Somewhat likely
1067,65+,Scotland,Female,£40k-£60k,Very likely
1068,18-24,East of England,Male,Under £20k,Somewhat likely
1069,25-34,Northern Ireland,Male,Under £20k,Somewhat likely
1070,25-34,London,Female,£40k-£60k,Somewhat likely
1071,45-54,Yorkshire,Male,Under £20k,Neutral
1072,25-34,London,Male,£60k-£80k,Very likely
1073,45-54,South West,Male,£40k-£60k,Very unlikely
1074,18-24,South East,Other,£20k-£40k,Neutral
1075,45-54,North West,Female,Under £20k,Somewhat likely
1076,65+,South East,Female,£20k-£40k,Somewhat unlikely
1077,65+,North East,Female,£20k-£40k,Very unlikely
1078,18-24,Northern Ireland,Female,£80k+,Somewhat likely
1079,45-54,Wales,Male,£40k-£60k,Very unlikely
1080,65+,North West,Other,£20k-£40k,Very unlikely
1081,35-44,London,Male,£40k-£60k,Neutral
1082,45-54,North West,Male,Under £20k,Somewhat unlikely
1083,65+,East Midlands,Female,£20k-£40k,Somewhat unlikely
1084,18-24,North West,Male,Under £20k,Somewhat unlikely
1085,35-44,Wales,Male,£40k-£60k,Somewhat unlikely
1086,65+,East of England,Female,£20k-£40k,Somewhat unlikely
1087,35-44,East of England,Female,£40k-£60k,Somewhat unlikely
1088,45-54,Northern Ireland,Male,£60k-£80k,Neutral
1089,25-34,North East,Female,£60k-£80k,Somewhat unlikely
1090,55-64,North East,Female,£60k-£80k,Neutral
1091,25-34,East of England,Male,£60k-£80k,Somewhat likely
1092,55-64,East of England,Male,£80k+,Somewhat likely
1093,35-44,North East,Female,£60k-£80k,Very likely
1094,65+,East of England,Male,£20k-£40k,Very unlikely
1095,55-64,Yorkshire,Female,£20k-£40k,Neutral
1096,18-24,Wales,Other,£60k-£80k,Somewhat likely
1097,65+,East Midlands,Female,£20k-£40k,Very unlikely
1098,35-44,West Midlands,Female,Under £20k,Very likely
1099,65+,South East,Male,£20k-£40k,Neutral
1100,18-24,North West,Male,£20k-£40k,Somewhat likely
1101,55-64,Wales,Female,£60k-£80k,Somewhat unlikely
1102,65+,Scotland,Male,£40k-£60k,Neutral
1103,65+,South East,Male,£20k-£40k,Very unlikely
1104,18-24,East Midlands,Female,Under £20k,Neutral
1105,65+,West Midlands,Female,Under £20k,Very unlikely
1106,35-44,East of England,Male,Under £20k,Very unlikely
1107,18-24,North West,Other,Under £20k,Somewhat likely
1108,25-34,East of England,Male,£20k-£40k,Neutral
1109,25-34,Scotland,Female,£20k-£40k,Neutral
1110,55-64,West Midlands,Female,£80k+,Neutral
1111,45-54,Northern Ireland,Female,Under £20k,Somewhat likely
1112,25-34,East of England,Male,£40k-£60k,Neutral
1113,55-64,Scotland,Male,£40k-£60k,Very unlikely
1114,55-64,Yorkshire,Female,£60k-£80k,Very unlikely
1115,45-54,Northern Ireland,Male,£20k-£40k,Somewhat unlikely
1116,25-34,West Midlands,Female,£40k-£60k,Somewhat likely
1117,45-54,East Midlands,Female,Under £20k,Somewhat unlikely
1118,35-44,Scotland,Male,£20k-£40k,Very unlikely
1119,35-44,London,Male,£20k-£40k,Somewhat likely
1120,35-44,London,Female,£40k-£60k,Very unlikely
1121,55-64,East of England,Female,£80k+,Somewhat likely
1122,18-24,East Midlands,Male,£20k-£40k,Somewhat likely
1123,55-64,North West,Male,£40k-£60k,Somewhat likely
1124,45-54,Scotland,Female,Under £20k,Somewhat unlikely
1125,45-54,South West,Female,£80k+,Very unlikely
1126,18-24,Scotland,Female,Under £20k,Somewhat unlikely
1127,55-64,West Midlands,Male,Under £20k,Very unlikely
1128,35-44,Yorkshire,Female,£60k-£80k,Somewhat likely
1129,18-24,North West,Female,£80k+,Very unlikely
1130,65+,Wales,Male,£40k-£60k,Somewhat unlikely
1131,35-44,East of England,Female,£40k-£60k,Neutral
1132,25-34,South West,Male,£60k-£80k,Very unlikely
1133,55-64,Scotland,Female,£20k-£40k,Somewhat unlikely
1134,45-54,South West,Male,Under £20k,Neutral
1135,65+,London,Female,£40k-£60k,Somewhat likely
1136,55-64,West Midlands,Female,£20k-£40k,Very unlikely
1137,45-54,East of England,Male,£60k-£80k,Somewhat unlikely
1138,25-34,East of England,Female,£80k+,Somewhat likely
1139,18-24,North East,Female,£40k-£60k,Somewhat unlikely
1140,55-64,South East,Male,£60k-£80k,Somewhat unlikely
1141,35-44,North West,Male,£80k+,Somewhat unlikely
1142,35-44,South West,Other,£80k+,Somewhat unlikely
1143,45-54,Scotland,Male,Under £20k,Very unlikely
1144,25-34,North West,Female,£20k-£40k,Somewhat unlikely
1145,18-24,South East,Female,£20k-£40k,Very unlikely
1146,25-34,North East,Male,Under £20k,Somewhat likely
1147,45-54,London,Male,£80k+,Somewhat likely
1148,55-64,East of England,Female,£80k+,Somewhat unlikely
1149,65+,South West,Female,Under £20k,Somewhat unlikely
1150,65+,East of England,Male,£20k-£40k,Somewhat likely
1151,25-34,Northern Ireland,Female,Under £20k,Neutral
1152,18-24,South East,Male,£40k-£60k,Somewhat unlikely
1153,65+,Yorkshire,Female,Under £20k,Somewhat unlikely
1154,65+,West Midlands,Male,£60k-£80k,Somewhat unlikely
1155,65+,South East,Female,£60k-£80k,Very unlikely
1156,55-64,South East,Male,£80k+,Very unlikely
1157,55-64,Northern Ireland,Male,£20k-£40k,Very unlikely
1158,35-44,Yorkshire,Female,£20k-£40k,Very likely
1159,65+,Yorkshire,Male,£40k-£60k,Neutral
1160,55-64,North East,Female,£40k-£60k,Very unlikely
1161,18-24,East of England,Female,£20k-£40k,Somewhat likely
1162,45-54,Wales,Male,£60k-£80k,Somewhat unlikely
1163,65+,Scotland,Female,£20k-£40k,Somewhat unlikely
1164,55-64,South West,Male,£40k-£60k,Very unlikely
1165,35-44,East Midlands,Female,£20k-£40k,Somewhat unlikely
1166,55-64,East of England,Female,£20k-£40k,Very unlikely
1167,35-44,Northern Ireland,Female,£80k+,Very unlikely
1168,45-54,South West,Female,£80k+,Very unlikely
1169,35-44,South East,Female,Under £20k,Very likely
1170,25-34,Northern Ireland,Male,£40k-£60k,Very unlikely
1171,45-54,West Midlands,Male,£40k-£60k,Somewhat likely
1172,25-34,South East,Male,Under £20k,Somewhat unlikely
1173,55-64,Scotland,Male,£80k+,Somewhat unlikely
1174,55-64,North West,Male,Under £20k,Neutral
1175,65+,East Midlands,Male,£80k+,Somewhat unlikely
1176,65+,Yorkshire,Male,£60k-£80k,Somewhat unlikely
1177,25-34,South West,Male,Under £20k,Somewhat likely
1178,18-24,North East,Female,£20k-£40k,Somewhat unlikely
1179,25-34,North West,Male,£60k-£80k,Very unlikely
1180,45-54,Northern Ireland,Male,£60k-£80k,Very unlikely
1181,45-54,West Midlands,Female,£80k+,Somewhat unlikely
1182,45-54,Northern Ireland,Male,£80k+,Very unlikely
1183,55-64,Scotland,Female,Under £20k,Somewhat unlikely
1184,45-54,East Midlands,Female,Under £20k,Very unlikely
1185,25-34,East of England,Female,Under £20k,Neutral
1186,55-64,Wales,Other,£20k-£40k,Neutral
1187,45-54,North East,Female,£40k-£60k,Neutral
1188,45-54,North East,Female,Under £20k,Somewhat unlikely
1189,25-34,East Midlands,Female,£60k-£80k,Very likely
1190,55-64,South East,Male,£80k+,Very unlikely
1191,65+,East of England,Male,£60k-£80k,Somewhat unlikely
1192,18-24,South West,Male,£20k-£40k,Very unlikely
1193,18-24,North East,Male,£20k-£40k,Somewhat unlikely
1194,18-24,South East,Male,£60k-£80k,Somewhat unlikely
1195,18-24,East of England,Female,£80k+,Somewhat unlikely
1196,25-34,West Midlands,Female,Under £20k,Somewhat unlikely
1197,35-44,Scotland,Female,£20k-£40k,Very likely
1198,25-34,South West,Female,Under £20k,Somewhat likely
1199,35-44,Northern Ireland,Female,£60k-£80k,Somewhat likely
1200,25-34,South East,Female,£20k-£40k,Very likely
1201,35-44,London,Male,£60k-£80k,Neutral
1202,18-24,Scotland,Female,£20k-£40k,Somewhat likely
1203,65+,East Midlands,Male,£60k-£80k,Somewhat likely
1204,55-64,London,Male,£80k+,Neutral
1205,65+,East of England,Female,£20k-£40k,Very likely
1206,25-34,London,Female,Under £20k,Very likely
1207,18-24,Wales,Female,£80k+,Neutral
1208,18-24,London,Male,£20k-£40k,Somewhat likely
1209,35-44,Scotland,Female,£80k+,Neutral
1210,55-64,South West,Other,£80k+,Neutral
1211,18-24,South East,Female,£40k-£60k,Neutral
1212,45-54,South East,Female,£80k+,Very likely
1213,45-54,South West,Male,£40k-£60k,Neutral
1214,45-54,East of England,Male,£20k-£40k,Somewhat unlikely
1215,18-24,Scotland,Female,£80k+,Very unlikely
1216,45-54,Northern Ireland,Female,£40k-£60k,Neutral
1217,35-44,North East,Female,£80k+,Somewhat likely
1218,25-34,Scotland,Female,£80k+,Somewhat unlikely
1219,45-54,East Midlands,Female,£80k+,Somewhat likely
1220,35-44,North West,Male,Under £20k,Neutral
1221,18-24,Northern Ireland,Female,£80k+,Very unlikely
1222,45-54,London,Male,£80k+,Very unlikely
1223,25-34,London,Female,£40k-£60k,Somewhat likely
1224,18-24,North East,Male,£80k+,Neutral
1225,18-24,South East,Female,£40k-£60k,Neutral
1226,55-64,Scotland,Other,£20k-£40k,Somewhat likely
1227,35-44,Wales,Male,£60k-£80k,Somewhat unlikely
1228,65+,South West,Female,£60k-£80k,Very unlikely
1229,55-64,Yorkshire,Male,£60k-£80k,Very unlikely
1230,18-24,East of England,Male,£40k-£60k,Somewhat unlikely
1231,18-24,North West,Female,£40k-£60k,Very unlikely
1232,35-44,South East,Other,£40k-£60k,Somewhat unlikely
1233,35-44,West Midlands,Female,£20k-£40k,Neutral
1234,45-54,South West,Female,£40k-£60k,Somewhat unlikely
1235,35-44,Northern Ireland,Male,£60k-£80k,Very likely
1236,25-34,Yorkshire,Male,£40k-£60k,Somewhat likely
1237,35-44,South West,Male,Under £20k,Somewhat unlikely
1238,18-24,East Midlands,Female,£60k-£80k,Very unlikely
1239,25-34,North West,Male,£60k-£80k,Somewhat unlikely
1240,55-64,North East,Female,£20k-£40k,Very unlikely
1241,18-24,East of England,Female,£20k-£40k,Somewhat likely
1242,18-24,East Midlands,Male,£80k+,Somewhat likely
1243,35-44,London,Female,£80k+,Very unlikely
1244,35-44,East Midlands,Female,Under £20k,Neutral
1245,65+,Northern Ireland,Male,£80k+,Very unlikely
1246,65+,North West,Male,£20k-£40k,Neutral
1247,55-64,Yorkshire,Female,Under £20k,Neutral
1248,25-34,North East,Male,£80k+,Neutral
1249,18-24,North West,Female,£80k+,Neutral
1250,25-34,Northern Ireland,Female,£80k+,Somewhat likely
1251,18-24,North East,Female,£40k-£60k,Somewhat unlikely
1252,18-24,South West,Male,Under £20k,Somewhat likely
1253,18-24,South East,Male,£20k-£40k,Somewhat unlikely
1254,55-64,Wales,Female,£60k-£80k,Somewhat unlikely
1255,35-44,Yorkshire,Female,£80k+,Very likely
1256,45-54,Scotland,Male,£60k-£80k,Very likely
1257,35-44,Wales,Female,£60k-£80k,Neutral
1258,25-34,South West,Female,£80k+,Somewhat likely
1259,35-44,West Midlands,Male,£40k-£60k,Somewhat unlikely
1260,35-44,East Midlands,Female,Under £20k,Neutral
1261,35-44,East Midlands,Male,£20k-£40k,Somewhat likely
1262,35-44,Scotland,Female,£80k+,Very likely
1263,65+,South East,Male,Under £20k,Very unlikely
1264,55-64,East Midlands,Male,£60k-£80k,Neutral
1265,25-34,East of England,Male,£60k-£80k,Somewhat likely
1266,35-44,North West,Female,£80k+,Neutral
1267,45-54,Scotland,Female,£80k+,Somewhat unlikely
1268,25-34,Wales,Female,£80k+,Somewhat unlikely
1269,18-24,Scotland,Female,£40k-£60k,Neutral
1270,45-54,South West,Male,£60k-£80k,Very likely
1271,18-24,Wales,Female,£60k-£80k,Neutral
1272,65+,Wales,Male,£20k-£40k,Very unlikely
1273,55-64,Wales,Female,£20k-£40k,Very unlikely
1274,45-54,East of England,Male,£80k+,Somewhat unlikely
1275,25-34,North West,Female,£40k-£60k,Somewhat likely
1276,65+,North East,Female,£60k-£80k,Very unlikely
1277,35-44,South East,Female,£80k+,Very unlikely
1278,45-54,South West,Female,Under £20k,Neutral
1279,55-64,London,Male,£80k+,Very unlikely
1280,35-44,South East,Female,Under £20k,Somewhat likely
1281,65+,Scotland,Male,£40k-£60k,Very unlikely
1282,45-54,West Midlands,Male,£20k-£40k,Somewhat unlikely
1283,45-54,South West,Male,£60k-£80k,Very unlikely
1284,35-44,West Midlands,Male,£20k-£40k,Very likely
1285,18-24,Wales,Male,£60k-£80k,Somewhat unlikely
1286,25-34,South East,Male,£60k-£80k,Somewhat unlikely
1287,65+,Scotland,Female,£80k+,Neutral
1288,55-64,West Midlands,Female,£60k-£80k,Neutral
1289,25-34,South West,Male,Under £20k,Neutral
1290,65+,North West,Female,£40k-£60k,Somewhat unlikely
1291,55-64,Scotland,Male,Under £20k,Somewhat unlikely
1292,65+,Yorkshire,Male,£60k-£80k,Very unlikely
1293,18-24,South West,Female,£80k+,Very unlikely
1294,35-44,East Midlands,Female,£80k+,Very unlikely
1295,18-24,North West,Male,Under £20k,Somewhat unlikely
1296,55-64,Scotland,Male,Under £20k,Very unlikely
1297,55-64,London,Male,£80k+,Very unlikely
1298,55-64,Northern Ireland,Male,£40k-£60k,Very unlikely
1299,35-44,North East,Male,£80k+,Somewhat unlikely
1300,65+,Scotland,Male,£60k-£80k,Very unlikely
1301,55-64,London,Female,£40k-£60k,Very unlikely
1302,55-64,London,Male,Under £20k,Somewhat likely
1303,18-24,North East,Male,£80k+,Neutral
1304,35-44,London,Female,£80k+,Very likely
1305,55-64,Northern Ireland,Male,£60k-£80k,Neutral
1306,25-34,North East,Female,£20k-£40k,Neutral
1307,55-64,London,Male,Under £20k,Very unlikely
1308,55-64,South West,Female,£60k-£80k,Very unlikely
1309,25-34,Wales,Male,£20k-£40k,Somewhat likely
1310,65+,Yorkshire,Male,£40k-£60k,Very unlikely
1311,18-24,London,Male,£60k-£80k,Neutral
1312,45-54,Northern Ireland,Female,£80k+,Somewhat likely
1313,65+,Northern Ireland,Male,£40k-£60k,Neutral
1314,45-54,London,Male,£60k-£80k,Neutral
1315,35-44,East of England,Female,Under £20k,Very likely
1316,55-64,Wales,Male,£60k-£80k,Somewhat unlikely
1317,65+,North East,Male,£40k-£60k,Very unlikely
1318,35-44,Wales,Female,£60k-£80k,Somewhat unlikely
1319,65+,North West,Female,£80k+,Very unlikely
1320,55-64,Yorkshire,Female,£20k-£40k,Neutral
1321,18-24,Wales,Male,Under £20k,Very likely
1322,18-24,East of England,Male,£60k-£80k,Neutral
1323,65+,North East,Male,Under £20k,Very likely
1324,18-24,London,Female,£20k-£40k,Very unlikely
1325,65+,South East,Female,Under £20k,Somewhat likely
1326,55-64,South West,Male,£80k+,Very unlikely
1327,25-34,South East,Female,£40k-£60k,Somewhat likely
1328,65+,South East,Female,£40k-£60k,Very unlikely
1329,65+,Wales,Female,£40k-£60k,Neutral
1330,18-24,North East,Female,£60k-£80k,Neutral
1331,18-24,North East,Female,£40k-£60k,Somewhat likely
1332,18-24,East Midlands,Other,£20k-£40k,Somewhat unlikely
1333,25-34,Wales,Female,£20k-£40k,Neutral
1334,45-54,North West,Female,Under £20k,Very unlikely
1335,65+,North East,Male,Under £20k,Somewhat likely
1336,65+,North East,Female,Under £20k,Very unlikely
1337,25-34,Wales,Female,Under £20k,Neutral
1338,35-44,South West,Female,£60k-£80k,Neutral
1339,55-64,Northern Ireland,Female,£60k-£80k,Somewhat unlikely
1340,45-54,Northern Ireland,Female,Under £20k,Somewhat unlikely
1341,18-24,West Midlands,Female,£60k-£80k,Somewhat likely
1342,55-64,Yorkshire,Male,£40k-£60k,Somewhat unlikely
1343,65+,Wales,Male,£80k+,Very unlikely
1344,35-44,South East,Female,£40k-£60k,Neutral
1345,25-34,East of England,Male,£60k-£80k,Neutral
1346,35-44,Northern Ireland,Male,Under £20k,Somewhat unlikely
1347,35-44,East Midlands,Male,£60k-£80k,Somewhat unlikely
1348,25-34,London,Male,£80k+,Somewhat likely
1349,45-54,South East,Female,£40k-£60k,Neutral
1350,45-54,London,Male,Under £20k,Somewhat likely
1351,65+,London,Male,£20k-£40k,Very unlikely
1352,65+,East of England,Male,£80k+,Somewhat likely
1353,55-64,North West,Female,Under £20k,Very unlikely
1354,45-54,Wales,Male,£80k+,Very likely
1355,65+,Wales,Male,£20k-£40k,Very unlikely
1356,35-44,South East,Male,£20k-£40k,Somewhat unlikely
1357,18-24,South East,Male,£80k+,Somewhat unlikely
1358,25-34,South East,Female,£60k-£80k,Somewhat likely
1359,65+,Wales,Male,Under £20k,Very unlikely
1360,55-64,East of England,Male,£20k-£40k,Very unlikely
1361,55-64,South West,Male,Under £20k,Neutral
1362,45-54,South West,Female,£80k+,Somewhat likely
1363,25-34,Scotland,Male,Under £20k,Somewhat unlikely
1364,65+,Scotland,Male,£20k-£40k,Very likely
1365,45-54,South East,Male,£20k-£40k,Very unlikely
1366,65+,Wales,Female,£40k-£60k,Somewhat unlikely
1367,45-54,Northern Ireland,Male,£20k-£40k,Somewhat unlikely
1368,55-64,East Midlands,Male,£20k-£40k,Somewhat unlikely
1369,18-24,Scotland,Male,£60k-£80k,Somewhat unlikely
1370,18-24,Wales,Female,£40k-£60k,Neutral
1371,18-24,East of England,Male,Under £20k,Very unlikely
1372,18-24,Scotland,Male,£80k+,Neutral
1373,45-54,Wales,Female,£40k-£60k,Very likely
1374,18-24,South West,Female,£60k-£80k,Neutral
1375,25-34,Wales,Female,Under £20k,Neutral
1376,35-44,North West,Male,£40k-£60k,Neutral
1377,45-54,London,Male,Under £20k,Very unlikely
1378,25-34,South West,Female,£60k-£80k,Neutral
1379,18-24,North West,Female,£80k+,Somewhat unlikely
1380,45-54,North West,Female,£40k-£60k,Somewhat likely
1381,18-24,Yorkshire,Male,£20k-£40k,Somewhat unlikely
1382,25-34,West Midlands,Female,Under £20k,Somewhat likely
1383,45-54,London,Female,£20k-£40k,Somewhat likely
1384,55-64,East Midlands,Male,£40k-£60k,Somewhat likely
1385,65+,North West,Female,£40k-£60k,Neutral
1386,25-34,London,Female,Under £20k,Somewhat likely
1387,18-24,East Midlands,Male,£20k-£40k,Somewhat unlikely
1388,25-34,North East,Female,£80k+,Very unlikely
1389,55-64,East of England,Female,Under £20k,Somewhat unlikely
1390,55-64,East Midlands,Female,£20k-£40k,Somewhat unlikely
1391,45-54,North East,Male,£60k-£80k,Very unlikely
1392,25-34,North West,Male,£80k+,Somewhat likely
1393,55-64,South West,Female,Under £20k,Somewhat unlikely
1394,18-24,London,Other,£80k+,Very likely
1395,55-64,West Midlands,Male,Under £20k,Somewhat unlikely
1396,25-34,South East,Female,Under £20k,Neutral
1397,45-54,North West,Male,£40k-£60k,Somewhat likely
1398,18-24,London,Male,£40k-£60k,Somewhat likely
1399,45-54,Scotland,Female,Under £20k,Very unlikely
1400,45-54,South West,Female,£60k-£80k,Somewhat likely
1401,35-44,Wales,Male,Under £20k,Very unlikely
1402,18-24,West Midlands,Female,£40k-£60k,Neutral
1403,35-44,West Midlands,Female,£80k+,Neutral
1404,25-34,Wales,Male,£40k-£60k,Somewhat unlikely
1405,18-24,East of England,Female,£40k-£60k,Very unlikely
1406,18-24,West Midlands,Male,£80k+,Very likely
1407,35-44,South West,Female,Under £20k,Neutral
1408,25-34,South West,Other,£20k-£40k,Neutral
1409,65+,East Midlands,Female,£80k+,Very unlikely
1410,65+,North West,Female,£20k-£40k,Somewhat unlikely
1411,35-44,East of England,Female,£40k-£60k,Very likely
1412,35-44,Yorkshire,Male,£80k+,Neutral
1413,18-24,East Midlands,Female,£80k+,Very unlikely
1414,45-54,Scotland,Male,Under £20k,Somewhat likely
1415,45-54,South East,Male,£20k-£40k,Somewhat likely
1416,18-24,South East,Male,Under £20k,Somewhat unlikely
1417,45-54,South West,Female,£80k+,Very unlikely
1418,18-24,North East,Male,£80k+,Very unlikely
1419,45-54,Yorkshire,Male,Under £20k,Somewhat likely
1420,18-24,London,Female,£20k-£40k,Very unlikely
1421,55-64,Wales,Male,£80k+,Neutral
1422,65+,Yorkshire,Female,£80k+,Very unlikely
1423,45-54,East Midlands,Male,£20k-£40k,Very unlikely
1424,35-44,South West,Female,£20k-£40k,Neutral
1425,35-44,London,Male,£40k-£60k,Somewhat likely
1426,25-34,Scotland,Female,£80k+,Somewhat likely
1427,25-34,Northern Ireland,Female,£20k-£40k,Very likely
1428,18-24,London,Other,£80k+,Somewhat likely
1429,35-44,Yorkshire,Male,£80k+,Somewhat unlikely
1430,65+,Yorkshire,Other,£20k-£40k,Somewhat unlikely
1431,55-64,South West,Female,Under £20k,Very unlikely
1432,45-54,East Midlands,Female,£60k-£80k,Very unlikely
1433,25-34,London,Other,£80k+,Very unlikely
1434,35-44,Wales,Female,£60k-£80k,Very unlikely
1435,55-64,Wales,Male,£80k+,Very unlikely
1436,45-54,Yorkshire,Female,£60k-£80k,Very unlikely
1437,25-34,Wales,Female,£40k-£60k,Very likely
1438,55-64,North West,Male,Under £20k,Neutral
1439,55-64,Wales,Male,£80k+,Neutral
1440,35-44,North West,Male,£80k+,Very unlikely
1441,65+,Wales,Female,£80k+,Somewhat unlikely
1442,45-54,Yorkshire,Female,£80k+,Very unlikely
1443,65+,Yorkshire,Male,£60k-£80k,Somewhat unlikely
1444,35-44,London,Male,£40k-£60k,Somewhat likely
1445,45-54,East of England,Male,£60k-£80k,Somewhat unlikely
1446,45-54,East Midlands,Male,£60k-£80k,Somewhat unlikely
1447,45-54,South West,Female,£80k+,Very likely
1448,25-34,North East,Male,£80k+,Very unlikely
1449,18-24,Scotland,Female,Under £20k,Very likely
1450,65+,North East,Male,£80k+,Somewhat unlikely
1451,55-64,South West,Male,£60k-£80k,Neutral
1452,45-54,London,Female,£40k-£60k,Very unlikely
1453,35-44,East Midlands,Female,£60k-£80k,Somewhat likely
1454,18-24,South West,Male,£60k-£80k,Somewhat likely
1455,65+,North East,Male,£60k-£80k,Very unlikely
1456,65+,North West,Male,£40k-£60k,Somewhat unlikely
1457,18-24,Scotland,Female,£80k+,Neutral
1458,45-54,North East,Female,£60k-£80k,Very unlikely
1459,18-24,Yorkshire,Female,£80k+,Very likely
1460,35-44,South West,Female,£20k-£40k,Somewhat likely
1461,65+,South West,Male,Under £20k,Neutral
1462,45-54,Wales,Female,£40k-£60k,Very likely
1463,35-44,East of England,Female,Under £20k,Neutral
1464,65+,South West,Female,£80k+,Very unlikely
1465,55-64,Yorkshire,Female,£40k-£60k,Neutral
1466,65+,Northern Ireland,Male,£80k+,Very unlikely
1467,25-34,London,Male,£40k-£60k,Somewhat likely
1468,45-54,West Midlands,Male,£20k-£40k,Very likely
1469,25-34,East of England,Male,£20k-£40k,Somewhat unlikely
1470,55-64,Scotland,Female,£80k+,Very unlikely
1471,65+,East of England,Female,Under £20k,Somewhat unlikely
1472,18-24,South East,Female,Under £20k,Neutral
1473,35-44,Northern Ireland,Male,£60k-£80k,Very unlikely
1474,55-64,East of England,Female,£40k-£60k,Somewhat likely
1475,35-44,London,Female,Under £20k,Somewhat likely
1476,65+,South West,Female,£40k-£60k,Somewhat likely
1477,25-34,South East,Male,Under £20k,Very likely
1478,45-54,West Midlands,Male,Under £20k,Very likely
1479,65+,East of England,Female,£60k-£80k,Somewhat likely
1480,35-44,London,Male,Under £20k,Somewhat unlikely
1481,18-24,Scotland,Male,£20k-£40k,Somewhat likely
1482,35-44,London,Male,£40k-£60k,Very unlikely
1483,35-44,Yorkshire,Male,£80k+,Somewhat unlikely
1484,55-64,North West,Female,Under £20k,Somewhat likely
1485,55-64,London,Female,£20k-£40k,Very unlikely
1486,25-34,East of England,Male,Under £20k,Very unlikely
1487,55-64,Northern Ireland,Male,£80k+,Neutral
1488,65+,South East,Male,£40k-£60k,Very unlikely
1489,45-54,North West,Female,£60k-£80k,Somewhat likely
1490,35-44,South East,Male,£80k+,Very likely
1491,35-44,Northern Ireland,Male,Under £20k,Very likely
1492,45-54,South East,Male,£60k-£80k,Somewhat unlikely
1493,35-44,Wales,Other,£60k-£80k,Somewhat likely
1494,45-54,North East,Other,£60k-£80k,Somewhat likely
1495,18-24,East Midlands,Female,£40k-£60k,Somewhat likely
1496,65+,East Midlands,Female,£60k-£80k,Somewhat unlikely
1497,65+,Wales,Male,£20k-£40k,Somewhat unlikely
1498,65+,Scotland,Other,£20k-£40k,Somewhat likely
1499,25-34,Yorkshire,Male,£60k-£80k,Very likely
1500,45-54,Northern Ireland,Female,£80k+,Somewhat unlikely
